0.483399,0.393117,0.248092,0.473086
0.934499,0.748040,0.798465,0.240330
0.409697,0.376671,0.566960,0.243778
0.516692,0.803236,0.581042,0.144284
0.868442,0.582007,0.017333,0.240911
0.065641,0.123590,0.783350,0.328195
0.435074,0.155621,0.281953,0.243137
0.811514,0.324653,0.786607,0.405054
0.067307,0.261405,0.176455,0.190847
0.305723,0.194556,0.072452,0.303752
0.704639,0.916426,0.059022,0.194007
0.883113,0.508053,0.262856,0.036699
0.085757,0.637787,0.016292,0.065520
0.444330,0.511885,0.227875,0.603005
0.126757,0.042043,0.512704,0.989718
0.196557,0.330218,0.692432,0.073566
0.021033,0.343603,0.672288,0.207204
0.621264,0.128455,0.834827,0.963628
0.158813,0.668376,0.081159,0.367120
0.054563,0.845971,0.765794,0.645907
0.719545,0.336567,-0.000029,0.554062
0.234210,0.805441,0.088948,0.481449
0.750149,0.646848,0.104679,0.414796
0.987896,0.735365,0.648452,0.083971
0.496530,0.678970,0.831130,0.804393
0.646086,0.753036,0.467973,0.652693
0.337761,0.387884,0.259879,0.156631
0.074094,0.125691,0.238797,0.635276
0.252011,0.463668,0.233243,0.089323
0.332057,0.687735,0.262137,0.934647
0.776460,0.629721,0.767042,0.481018
0.843617,0.744132,0.968853,0.792068
0.951364,0.417070,0.955830,0.966268
0.270994,0.951837,0.871118,0.856435
0.647641,0.486378,0.585742,0.990136
0.050619,0.636813,0.790988,0.497439
0.057773,0.168556,0.617186,0.658084
0.351922,0.978686,0.737139,0.023728
0.971095,0.037146,0.791701,0.335432
0.306251,0.104766,0.599966,0.852205
0.575717,0.771095,0.754310,0.873220
0.937869,0.418667,0.714037,0.101906
0.155583,0.090081,0.465673,0.004089
0.050621,0.008608,0.071081,0.294948
0.223496,0.211117,0.470290,0.039480
0.972482,0.686346,0.352060,0.892611
0.335601,0.350526,0.105109,0.637496
0.033777,0.627189,0.276854,0.597403
0.134814,0.032994,0.666909,0.914021
0.215157,0.346909,0.727738,0.780701
0.882605,0.041638,0.966677,0.889359
0.183734,0.636710,0.134050,0.202931
0.240727,0.296491,0.379607,0.108004
0.930975,0.447521,0.796143,0.327525
0.004676,0.409312,0.651072,0.507449
0.395168,0.575949,0.640583,0.539038
0.066067,0.729052,0.067104,0.313695
0.388312,0.746208,0.995169,0.630623
0.337894,0.613284,0.882663,0.524221
0.365397,0.834615,0.632327,0.420025
0.882143,0.730879,0.712640,0.131784
0.290951,0.889484,0.726964,0.307572
0.095127,0.387219,0.604230,0.590409
0.713221,0.267974,0.492988,0.386799
